類別,site_name,pattern,url,source,site_id,url_pattern,0422log數,內容大綱,貼標方式,標籤,觀察,domain(for首頁貼標),後續處置方式,Jack_Result
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/bulkorder.aspx?models=23,CAP8512,-1,,,大宗採購,UrlTagUpdater 貼標結果,"['地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:台灣離島(IG_027)', '快速消費品:臉部彩妝(IP_086)', '快速消費品:食品(IP_050)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '旅遊:國內旅遊(IT_061)', '旅遊:國內旅遊_暫存(IT_035)', '節慶:節慶(IO_001)']",,,,
官網,玉泉紅酒,跳轉頁面/空白頁,https://eshop.ttl.com.tw/check.aspx?#,CAP8512,-1,,,購物車並無資料,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/member_login.aspx,CAP8512,-1,,,會員登入,UrlTagUpdater 貼標結果,"['地區:台灣北部(IG_010)', '快速消費品:臉部彩妝(IP_086)', '快速消費品:食品(IP_050)', '新聞雜誌:商業與經濟新聞(IT_021)', '節慶:節慶(IO_001)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/b2b_cplistsrh.aspx?srh=,CAP8512,-1,,,產品搜尋,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/b2b_cplist.aspx?catid=1&fbclid=IwAR1JHRZPrOH8bHzXr3GxTdxe6q60yLtNU5jmXRaBA5fXXt6tg8_ReEw9SAY,CAP8512,-1,,,台酒購物網,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/#https://eshop.ttl.com.tw/b2b_cplist.aspx?catid=1,CAP8512,-1,,,台酒購物網,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/?utm_source=EDM&utm_medium=email&utm_campaign=EDMHome,CAP8512,-1,,,台酒購物網,UrlTagUpdater 貼標結果,"['快速消費品:臉部彩妝(IP_086)', '快速消費品:食品(IP_050)', '快速消費品:飲料(IP_108)', '節慶:節慶(IO_001)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/b2b_cpinfosale.aspx?catid=8&id=7843#118,CAP8512,-1,,,洗碗精,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,玉泉紅酒,general,https://eshop.ttl.com.tw/,CAP8512,-1,,,台酒購物網,UrlTagUpdater 貼標結果,"['快速消費品:臉部彩妝(IP_086)', '快速消費品:食品(IP_050)', '快速消費品:飲料(IP_108)', '節慶:節慶(IO_001)']",,,,
官網,玉泉紅酒,跳轉頁面/空白頁,http://dev.ttl-eshop.com.tw/b2b_cplist.aspx?catid=22,CAP8512,-1,dev.ttl-eshop.com.tw,,,首頁貼標,"['地區:台灣北部(IG_010)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '菸酒:菸酒(IP_074)', '菸酒:菸酒_測試(IP_111)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/news.php?nid=235&gclid=EAIaIQobChMInaaAjO3g4QIVBKmWCh2CqAZiEAAYASAFEgKFZvD_BwE,yannick,-1,www.yannick.com.tw,,最新消息,,,Internet error,,,
官網,亞尼克,general,https://www.yannick.com.tw/index.php#_=_,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:日本(IG_001)', '客製:一袋女王(C_91APP_008)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '生涯階段:嬰幼兒(IL_013)', '科技品牌:HP(BT_009)', '資訊科技:資訊科技(IT_002)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/choose.php?choose_sn=22&gclid=CMG24bestM8CFU4IvAoduHMBcw,yannick,-1,,,活動促銷,,,Internet error,,,
官網,亞尼克,general,https://www.yannick.com.tw/index.php,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:日本(IG_001)', '客製:一袋女王(C_91APP_008)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '生涯階段:嬰幼兒(IL_013)', '科技品牌:HP(BT_009)', '資訊科技:資訊科技(IT_002)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/?member_show_welcome=1#_=_,yannick,-1,,,活動促銷,,,Internet error,,,
官網,亞尼克,general,https://www.yannick.com.tw/choose.php?choose_sn=22,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '客製:一袋女王(C_91APP_008)', '客製:早餐(C_91APP_003)', '快速消費品:食品(IP_050)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/website_module.php?website_module_classify_sn=247,yannick,-1,,,分店,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '客製:一袋女王(C_91APP_008)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '族群:超值買家(IE_012)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/index.php?,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:日本(IG_001)', '客製:一袋女王(C_91APP_008)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '生涯階段:嬰幼兒(IL_013)', '科技品牌:HP(BT_009)', '資訊科技:資訊科技(IT_002)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/category.php?arem1=705&arem=149,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '新聞雜誌:商業與經濟新聞(IT_021)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/ytm_o2o_service.php,yannick,-1,https://www.yannick.com.tw/ytm_o2o_service.php,,捷運YTM查詢,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:台灣北部(IG_010)', '展覽:商務貿易(IO_011)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國內旅遊(IT_061)', '旅遊:國內旅遊_暫存(IT_035)', '生涯階段:孩童(IL_012)', '生涯階段:求學階段(青少年)(IL_011)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/website_module.php?website_module_classify_sn=216&utm_source=FB&utm_medium=DPA#,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '客製:一袋女王(C_91APP_008)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/product.php?pid_for_show=3170&category_sn=704,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:歐美(IG_003)', '客製:一袋女王(C_91APP_008)', '客製:早餐(C_91APP_003)', '新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '科技品牌:HP(BT_009)', '美食餐廳:素食(IP_039)', '購物:超商(IP_057)', '超商品牌:7-11(BCV_001)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/index.php?type=top&arem=149,yannick,-1,,,活動促銷,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:日本(IG_001)', '季節:夏季(IO_008)', '客製:一袋女王(C_91APP_008)', '客製:早餐(C_91APP_003)', '快速消費品:食品(IP_050)', '新聞雜誌:商業與經濟新聞(IT_021)', '科技品牌:HP(BT_009)']",,,,
官網,亞尼克,general,https://www.yannick.com.tw/member_center.php?r=https://www.yannick.com.tw/order_record.php#,yannick,-1,,,會員加入,,,Internet error,,,
官網,亞尼克,general,https://www.yannick.com.tw/news.php?nid=331&utm_source=Yahoo&utm_medium=CPC&utm_term=,yannick,-1,,,活動促銷,,,Internet error,,,
電商,RobinMay,general,https://diesel7512430.shoplineapp.com/fbpagetab_show,CAP8521,-1,diesel7512430.shoplineapp.com,,首頁,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,跳轉頁面/空白頁,https://gtm-msr.appspot.com/render2?id=GTM-KB56S8W,CAP8521,-1,gtm-msr.appspot.com,,,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/,CAP8521,-1,www.robinmaybag.com,,首頁,UrlTagUpdater 貼標結果,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/?utm_source=gsearch&utm_medium=keywords&utm_campaign=may_sale&gclid=CjwKCAjwqfDlBRBDEiwAigXUaHcyUT33N_PVa9Yyu74ruq36tCdXXvbCtAPhBAmhtaNjNyw9NOHHZBoCjqcQAvD_BwE,CAP8521,-1,,,首頁,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/?utm_source=gsearch&utm_medium=keywords&utm_campaign=may_sale&gclid=CjwKCAjwqfDlBRBDEiwAigXUaJI9aoWl7rtVNbnlBBuSKswmHvmk6xTYn6CM746m5TKFy9O13b1M1xoCiNAQAvD_BwE,CAP8521,-1,,,首頁,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/products/ac10078,CAP8521,-1,,,產品,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/users/sign_in,CAP8521,-1,,,會員,UrlTagUpdater 貼標結果,"['外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚_暫存(IP_081)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/messages/?authorization_token=FENdlhnqDO2mlvKeNmSzNA&sender_id=5cb8664cded12f00199d4d94&recipient_id=5a451c78552115cfe4002c37,CAP8521,-1,,,QA,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/cart?utm_source=SHOPLINE&utm_medium=Email&utm_campaign=abandoned-cart-notification&persistent_cart_id=5bacfb02467b710ef7e96ab5,CAP8521,-1,https://www.robinmaybag.com/cart?utm_source=SHOPLINE&utm_medium=Email&utm_campaign=abandoned-cart-notification&persistent_cart_id=5bacfb02467b710ef7e96ab5,,結帳,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/blog/posts/爆熱夏天%EF%BC%8C包包選對顏色才能降火又吸睛,CAP8521,-1,,,爆熱夏天，包包選對.顏色才能降火又吸睛,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/about/terms,CAP8521,-1,,,條款與細則,UrlTagUpdater 貼標結果,"['外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/about/policy,CAP8521,-1,,,退換貨政策,UrlTagUpdater 貼標結果,"['外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '快速消費品:3C(IP_060)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚_暫存(IP_081)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/?utm_source=gsearch&utm_medium=keywords&utm_campaign=may_sale&gclid=CjwKCAjwzPXlBRAjEiwAj_XTEQHxhC4vkb1KS0Io4_NwzDW_EuiWZ4yBpwYGmMZsvobC_hLQ8dkMxxoCCEEQAvD_BwE,CAP8521,-1,,,首頁,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://diesel7512430.shoplineapp.com/fbpagetab_show,CAP8521,-1,,,首頁,首頁貼標,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/users/sign_in,CAP8521,-1,,,登入,UrlTagUpdater 貼標結果,"['外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚_暫存(IP_081)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/,CAP8521,-1,,,首頁,UrlTagUpdater 貼標結果,"['地區:台灣北部(IG_010)', '外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚(IP_107)', '時尚:時尚_暫存(IP_081)', '時尚:時尚_測試_1(IP_107_01)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
電商,RobinMay,general,https://www.robinmaybag.com/products/k004,CAP8521,-1,,,產品,UrlTagUpdater 貼標結果,"['外幣:人民幣(IP_101)', '外幣:日圓(IP_100)', '外幣:美金(IP_099)', '外幣:韓元(IP_104)', '客製:吊飾(C_91APP_010)', '客製:外匯新聞(C_ESUN_003)', '居家生活:照明(IP_064)', '居家生活:裝飾(IP_063)', '摩托車:摩托車(IP_073)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:女性媒體(IT_055)', '時尚:時尚_暫存(IP_081)', '機車品牌:SYM(BM_005)', '科技品牌:HP(BT_009)', '精品:精品(IP_022)']",,,,
官網,Ford,跳轉頁面/空白頁,https://assets.adobedtm.com/23452f1c826de202c34bb2f13d22e2f72e65d44c/scripts/satellite-58d29adf64746d482600968c.html,CAP2311,-1,assets.adobedtm.com,,,,,,,,
官網,Ford,跳轉頁面/空白頁,https://assets.adobedtm.com/23452f1c826de202c34bb2f13d22e2f72e65d44c/scripts/satellite-58d56e7a64746d463a002ba2.html,CAP2311,-1,,,,,,,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/search.html?keyword=,carrefour_official,-1,carrefour.com.tw,,無此商品,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,跳轉頁面/空白頁,https://www.carrefour.com.tw/mobile/sale/,carrefour_official,-1,,,,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/recipes,carrefour_official,-1,,,找不到網頁/錯誤,UrlTagUpdater 貼標結果,"['客製:家樂福(C_TOYOTA_011)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/promo_catalogdetail.html?catalogid=0d9897f8-06b0-4c14-98cf-2e2d398a8c88#book/5,carrefour_official,-1,,,DM,UrlTagUpdater 貼標結果,"['客製:家樂福(C_TOYOTA_011)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/policy_1.html,carrefour_official,-1,,,性騷擾防制措施,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,跳轉頁面/空白頁,https://www.carrefour.com.tw/mobile/personal-space/409200,carrefour_official,-1,,,找不到網頁/錯誤,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/p,carrefour_official,-1,,,找不到網頁/錯誤,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/our_promise.html,carrefour_official,-1,,,會員專屬,UrlTagUpdater 貼標結果,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '客製:家樂福(C_TOYOTA_011)', '摩托車:摩托車(IP_073)', '族群:超值買家(IE_012)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)', '金融服務:信用卡(IP_071)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/storedetail.html?storeid=82e4598d-3571-4225-b7f8-08d9e4164408,carrefour_official,-1,,,首頁,UrlTagUpdater 貼標結果,"['客製:家樂福(C_TOYOTA_011)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/mobile/,carrefour_official,-1,,,活動,UrlTagUpdater 貼標結果,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '資訊科技:資訊科技(IT_002)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://www.carrefour.com.tw/?code=0497575e9327134e21a9b193313486ff&state=C4&device=1&spcode=C4,carrefour_official,-1,,,快訊,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://ppp.www.carrefour.com.tw/mobile/activity.html,carrefour_official,-1,,,活動,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,跳轉頁面/空白頁,https://localhost:44351/Html/web/index.html,carrefour_official,-1,localhost:44351,,,,,Internet error,,,
官網,家樂福官網,general,https://carrefour.com.tw/mobile/storedetail.html?storeid=adc71dae-c0c7-4677-9e00-bedc363b0710,carrefour_official,-1,,,首頁,UrlTagUpdater 貼標結果,"['客製:家樂福(C_TOYOTA_011)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
官網,家樂福官網,general,https://carrefour.com.tw/mobile/search.html?keyword=,carrefour_official,-1,,,活動,首頁貼標,"['客製:家樂福(C_TOYOTA_011)', '生涯階段:工作階段(青壯年)(IL_002)', '精品品牌:LOUIS-VUITTON(LV)_暫存(BB_001)', '賣場品牌:家樂福(BMA_001)', '購物:賣場超市(IP_056)']",,,,
